Checkpoint #,Name,Uploaded At,Elo Rating,Network File,Raw TF Weights,Raw Elo,Raw Network URL,Raw TF URL
330,kata1-b40c256-s8073397504-d1958161418,2021-05-11 05:06:21 UTC,"13373.2 ± 11.1 - (4,121 games)",[Download],[Download],13373.2,https://media.katagotraining.org/uploaded/networks/models/kata1/kata1-b40c256-s8073397504-d1958161418.bin.gz,https://media.katagotraining.org/uploaded/networks/zips/kata1/kata1-b40c256-s8073397504-d1958161418.zip
329,kata1-b40c256-s8049900800-d1952632576,2021-05-09 10:03:11 UTC,"13373.2 ± 12.6 - (3,213 games)",[Download],[Download],13373.2,https://media.katagotraining.org/uploaded/networks/models/kata1/kata1-b40c256-s8049900800-d1952632576.bin.gz,https://media.katagotraining.org/uploaded/networks/zips/kata1/kata1-b40c256-s8049900800-d1952632576.zip
328,kata1-b40c256-s8026817280-d1946950232,2021-05-08 00:37:01 UTC,"13366.8 ± 13.4 - (2,866 games)",[Download],[Download],13366.8,https://media.katagotraining.org/uploaded/networks/models/kata1/kata1-b40c256-s8026817280-d1946950232.bin.gz,https://media.katagotraining.org/uploaded/networks/zips/kata1/kata1-b40c256-s8026817280-d1946950232.zip
327,kata1-b40c256-s8003455744-d1941206379,2021-05-06 14:41:23 UTC,"13371.8 ± 12.4 - (3,322 games)",[Download],[Download],13371.8,https://media.katagotraining.org/uploaded/networks/models/kata1/kata1-b40c256-s8003455744-d1941206379.bin.gz,https://media.katagotraining.org/uploaded/networks/zips/kata1/kata1-b40c256-s8003455744-d1941206379.zip
326,kata1-b40c256-s7980097536-d1935651886,2021-05-05 01:49:22 UTC,"13361.0 ± 13.6 - (2,770 games)",[Download],[Download],13361,https://media.katagotraining.org/uploaded/networks/models/kata1/kata1-b40c256-s7980097536-d1935651886.bin.gz,https://media.katagotraining.org/uploaded/networks/zips/kata1/kata1-b40c256-s7980097536-d1935651886.zip
325,kata1-b40c256-s7943570176-d1926583660,2021-05-01 15:24:13 UTC,"13363.8 ± 13.2 - (2,931 games)",[Download],[Download],13363.8,https://media.katagotraining.org/uploaded/networks/models/kata1/kata1-b40c256-s7943570176-d1926583660.bin.gz,https://media.katagotraining.org/uploaded/networks/zips/kata1/kata1-b40c256-s7943570176-d1926583660.zip
324,kata1-b40c256-s7925485568-d1922083302,2021-04-29 08:01:37 UTC,"13363.7 ± 13.6 - (2,808 games)",[Download],[Download],13363.7,https://media.katagotraining.org/uploaded/networks/models/kata1/kata1-b40c256-s7925485568-d1922083302.bin.gz,https://media.katagotraining.org/uploaded/networks/zips/kata1/kata1-b40c256-s7925485568-d1922083302.zip
323,kata1-b40c256-s7907049728-d1917596640,2021-04-26 22:08:20 UTC,"13367.3 ± 11.1 - (4,153 games)",[Download],[Download],13367.3,https://media.katagotraining.org/uploaded/networks/models/kata1/kata1-b40c256-s7907049728-d1917596640.bin.gz,https://media.katagotraining.org/uploaded/networks/zips/kata1/kata1-b40c256-s7907049728-d1917596640.zip
322,kata1-b40c256-s7888398080-d1913112773,2021-04-24 13:19:55 UTC,"13356.9 ± 13.5 - (2,822 games)",[Download],[Download],13356.9,https://media.katagotraining.org/uploaded/networks/models/kata1/kata1-b40c256-s7888398080-d1913112773.bin.gz,https://media.katagotraining.org/uploaded/networks/zips/kata1/kata1-b40c256-s7888398080-d1913112773.zip
321,kata1-b40c256-s7869333760-d1908739059,2021-04-22 23:27:40 UTC,"13365.7 ± 11.7 - (3,746 games)",[Download],[Download],13365.7,https://media.katagotraining.org/uploaded/networks/models/kata1/kata1-b40c256-s7869333760-d1908739059.bin.gz,https://media.katagotraining.org/uploaded/networks/zips/kata1/kata1-b40c256-s7869333760-d1908739059.zip
320,kata1-b40c256-s7850687232-d1904191439,2021-04-22 00:42:10 UTC,"13369.2 ± 11.6 - (3,798 games)",[Download],[Download],13369.2,https://media.katagotraining.org/uploaded/networks/models/kata1/kata1-b40c256-s7850687232-d1904191439.bin.gz,https://media.katagotraining.org/uploaded/networks/zips/kata1/kata1-b40c256-s7850687232-d1904191439.zip
319,kata1-b40c256-s7827256064-d1898339480,2021-04-20 16:11:55 UTC,"13361.6 ± 12.6 - (3,237 games)",[Download],[Download],13361.6,https://media.katagotraining.org/uploaded/networks/models/kata1/kata1-b40c256-s7827256064-d1898339480.bin.gz,https://media.katagotraining.org/uploaded/networks/zips/kata1/kata1-b40c256-s7827256064-d1898339480.zip
318,kata1-b40c256-s7808678656-d1893583943,2021-04-19 14:28:24 UTC,"13359.6 ± 13.2 - (2,959 games)",[Download],[Download],13359.6,https://media.katagotraining.org/uploaded/networks/models/kata1/kata1-b40c256-s7808678656-d1893583943.bin.gz,https://media.katagotraining.org/uploaded/networks/zips/kata1/kata1-b40c256-s7808678656-d1893583943.zip
317,kata1-b40c256-s7790100480-d1889108125,2021-04-18 16:13:16 UTC,"13362.9 ± 13.5 - (2,824 games)",[Download],[Download],13362.9,https://media.katagotraining.org/uploaded/networks/models/kata1/kata1-b40c256-s7790100480-d1889108125.bin.gz,https://media.katagotraining.org/uploaded/networks/zips/kata1/kata1-b40c256-s7790100480-d1889108125.zip
316,kata1-b40c256-s7771246848-d1884749287,2021-04-17 14:51:35 UTC,"13360.5 ± 13.0 - (3,025 games)",[Download],[Download],13360.5,https://media.katagotraining.org/uploaded/networks/models/kata1/kata1-b40c256-s7771246848-d1884749287.bin.gz,https://media.katagotraining.org/uploaded/networks/zips/kata1/kata1-b40c256-s7771246848-d1884749287.zip
315,kata1-b40c256-s7735416320-d1876276224,2021-04-15 19:38:26 UTC,"13362.2 ± 13.3 - (2,952 games)",[Download],[Download],13362.2,https://media.katagotraining.org/uploaded/networks/models/kata1/kata1-b40c256-s7735416320-d1876276224.bin.gz,https://media.katagotraining.org/uploaded/networks/zips/kata1/kata1-b40c256-s7735416320-d1876276224.zip
314,kata1-b40c256-s7716496384-d1871438338,2021-04-14 19:39:16 UTC,"13351.2 ± 13.5 - (2,828 games)",[Download],[Download],13351.2,https://media.katagotraining.org/uploaded/networks/models/kata1/kata1-b40c256-s7716496384-d1871438338.bin.gz,https://media.katagotraining.org/uploaded/networks/zips/kata1/kata1-b40c256-s7716496384-d1871438338.zip
313,kata1-b40c256-s7697709312-d1867202973,2021-04-13 19:03:25 UTC,"13368.3 ± 10.5 - (4,699 games)",[Download],[Download],13368.3,https://media.katagotraining.org/uploaded/networks/models/kata1/kata1-b40c256-s7697709312-d1867202973.bin.gz,https://media.katagotraining.org/uploaded/networks/zips/kata1/kata1-b40c256-s7697709312-d1867202973.zip
312,kata1-b40c256-s7679131904-d1862847206,2021-04-12 21:17:45 UTC,"13357.7 ± 12.1 - (3,496 games)",[Download],[Download],13357.7,https://media.katagotraining.org/uploaded/networks/models/kata1/kata1-b40c256-s7679131904-d1862847206.bin.gz,https://media.katagotraining.org/uploaded/networks/zips/kata1/kata1-b40c256-s7679131904-d1862847206.zip
311,kata1-b40c256-s7660552704-d1858058038,2021-04-11 23:41:33 UTC,"13360.2 ± 10.4 - (4,730 games)",[Download],[Download],13360.2,https://media.katagotraining.org/uploaded/networks/models/kata1/kata1-b40c256-s7660552704-d1858058038.bin.gz,https://media.katagotraining.org/uploaded/networks/zips/kata1/kata1-b40c256-s7660552704-d1858058038.zip
310,kata1-b40c256-s7641697024-d1853630871,2021-04-11 00:38:57 UTC,"13361.5 ± 12.5 - (3,305 games)",[Download],[Download],13361.5,https://media.katagotraining.org/uploaded/networks/models/kata1/kata1-b40c256-s7641697024-d1853630871.bin.gz,https://media.katagotraining.org/uploaded/networks/zips/kata1/kata1-b40c256-s7641697024-d1853630871.zip
309,kata1-b40c256-s7623536128-d1849016937,2021-04-09 23:54:48 UTC,"13359.6 ± 12.0 - (3,575 games)",[Download],[Download],13359.6,https://media.katagotraining.org/uploaded/networks/models/kata1/kata1-b40c256-s7623536128-d1849016937.bin.gz,https://media.katagotraining.org/uploaded/networks/zips/kata1/kata1-b40c256-s7623536128-d1849016937.zip
308,kata1-b40c256-s7604755968-d1844509311,2021-04-09 03:20:01 UTC,"13354.4 ± 12.0 - (3,546 games)",[Download],[Download],13354.4,https://media.katagotraining.org/uploaded/networks/models/kata1/kata1-b40c256-s7604755968-d1844509311.bin.gz,https://media.katagotraining.org/uploaded/networks/zips/kata1/kata1-b40c256-s7604755968-d1844509311.zip
307,kata1-b40c256-s7586593280-d1840010808,2021-04-08 06:30:44 UTC,"13351.0 ± 12.5 - (3,322 games)",[Download],[Download],13351,https://media.katagotraining.org/uploaded/networks/models/kata1/kata1-b40c256-s7586593280-d1840010808.bin.gz,https://media.katagotraining.org/uploaded/networks/zips/kata1/kata1-b40c256-s7586593280-d1840010808.zip
306,kata1-b40c256-s7568084992-d1835408266,2021-04-07 10:06:53 UTC,"13359.1 ± 12.5 - (3,280 games)",[Download],[Download],13359.1,https://media.katagotraining.org/uploaded/networks/models/kata1/kata1-b40c256-s7568084992-d1835408266.bin.gz,https://media.katagotraining.org/uploaded/networks/zips/kata1/kata1-b40c256-s7568084992-d1835408266.zip
305,kata1-b40c256-s7549163008-d1830992857,2021-04-06 13:28:13 UTC,"13348.3 ± 13.1 - (3,015 games)",[Download],[Download],13348.3,https://media.katagotraining.org/uploaded/networks/models/kata1/kata1-b40c256-s7549163008-d1830992857.bin.gz,https://media.katagotraining.org/uploaded/networks/zips/kata1/kata1-b40c256-s7549163008-d1830992857.zip
304,kata1-b40c256-s7530797568-d1826575348,2021-04-05 15:50:08 UTC,"13353.9 ± 11.6 - (3,821 games)",[Download],[Download],13353.9,https://media.katagotraining.org/uploaded/networks/models/kata1/kata1-b40c256-s7530797568-d1826575348.bin.gz,https://media.katagotraining.org/uploaded/networks/zips/kata1/kata1-b40c256-s7530797568-d1826575348.zip
303,kata1-b40c256-s7512152576-d1822216992,2021-04-04 18:49:58 UTC,"13363.4 ± 9.8 - (5,300 games)",[Download],[Download],13363.4,https://media.katagotraining.org/uploaded/networks/models/kata1/kata1-b40c256-s7512152576-d1822216992.bin.gz,https://media.katagotraining.org/uploaded/networks/zips/kata1/kata1-b40c256-s7512152576-d1822216992.zip
302,kata1-b40c256-s7493161216-d1817782827,2021-04-03 11:28:14 UTC,"13358.5 ± 11.0 - (4,244 games)",[Download],[Download],13358.5,https://media.katagotraining.org/uploaded/networks/models/kata1/kata1-b40c256-s7493161216-d1817782827.bin.gz,https://media.katagotraining.org/uploaded/networks/zips/kata1/kata1-b40c256-s7493161216-d1817782827.zip
301,kata1-b40c256-s7474518016-d1813014946,2021-04-02 10:43:22 UTC,"13353.5 ± 11.1 - (4,185 games)",[Download],[Download],13353.5,https://media.katagotraining.org/uploaded/networks/models/kata1/kata1-b40c256-s7474518016-d1813014946.bin.gz,https://media.katagotraining.org/uploaded/networks/zips/kata1/kata1-b40c256-s7474518016-d1813014946.zip
300,kata1-b40c256-s7455877888-d1808582493,2021-04-01 14:29:55 UTC,"13346.8 ± 12.2 - (3,424 games)",[Download],[Download],13346.8,https://media.katagotraining.org/uploaded/networks/models/kata1/kata1-b40c256-s7455877888-d1808582493.bin.gz,https://media.katagotraining.org/uploaded/networks/zips/kata1/kata1-b40c256-s7455877888-d1808582493.zip
299,kata1-b40c256-s7437369600-d1804267304,2021-03-31 17:16:30 UTC,"13356.6 ± 11.7 - (3,758 games)",[Download],[Download],13356.6,https://media.katagotraining.org/uploaded/networks/models/kata1/kata1-b40c256-s7437369600-d1804267304.bin.gz,https://media.katagotraining.org/uploaded/networks/zips/kata1/kata1-b40c256-s7437369600-d1804267304.zip
298,kata1-b40c256-s7419072512-d1799661112,2021-03-30 19:51:02 UTC,"13350.4 ± 12.8 - (3,162 games)",[Download],[Download],13350.4,https://media.katagotraining.org/uploaded/networks/models/kata1/kata1-b40c256-s7419072512-d1799661112.bin.gz,https://media.katagotraining.org/uploaded/networks/zips/kata1/kata1-b40c256-s7419072512-d1799661112.zip
297,kata1-b40c256-s7400075776-d1795313418,2021-03-29 23:05:58 UTC,"13351.2 ± 11.3 - (4,018 games)",[Download],[Download],13351.2,https://media.katagotraining.org/uploaded/networks/models/kata1/kata1-b40c256-s7400075776-d1795313418.bin.gz,https://media.katagotraining.org/uploaded/networks/zips/kata1/kata1-b40c256-s7400075776-d1795313418.zip
296,kata1-b40c256-s7381143552-d1790639975,2021-03-29 02:43:22 UTC,"13345.2 ± 12.6 - (3,229 games)",[Download],[Download],13345.2,https://media.katagotraining.org/uploaded/networks/models/kata1/kata1-b40c256-s7381143552-d1790639975.bin.gz,https://media.katagotraining.org/uploaded/networks/zips/kata1/kata1-b40c256-s7381143552-d1790639975.zip
295,kata1-b40c256-s7362774528-d1786201376,2021-03-28 07:22:59 UTC,"13352.6 ± 13.2 - (2,931 games)",[Download],[Download],13352.6,https://media.katagotraining.org/uploaded/networks/models/kata1/kata1-b40c256-s7362774528-d1786201376.bin.gz,https://media.katagotraining.org/uploaded/networks/zips/kata1/kata1-b40c256-s7362774528-d1786201376.zip
294,kata1-b40c256-s7344336128-d1781491308,2021-03-27 16:14:28 UTC,"13340.3 ± 12.3 - (3,407 games)",[Download],[Download],13340.3,https://media.katagotraining.org/uploaded/networks/models/kata1/kata1-b40c256-s7344336128-d1781491308.bin.gz,https://media.katagotraining.org/uploaded/networks/zips/kata1/kata1-b40c256-s7344336128-d1781491308.zip
293,kata1-b40c256-s7325482240-d1777238016,2021-03-26 20:19:40 UTC,"13355.3 ± 12.8 - (3,157 games)",[Download],[Download],13355.3,https://media.katagotraining.org/uploaded/networks/models/kata1/kata1-b40c256-s7325482240-d1777238016.bin.gz,https://media.katagotraining.org/uploaded/networks/zips/kata1/kata1-b40c256-s7325482240-d1777238016.zip
292,kata1-b40c256-s7306904576-d1772668053,2021-03-26 00:15:11 UTC,"13352.3 ± 10.1 - (5,032 games)",[Download],[Download],13352.3,https://media.katagotraining.org/uploaded/networks/models/kata1/kata1-b40c256-s7306904576-d1772668053.bin.gz,https://media.katagotraining.org/uploaded/networks/zips/kata1/kata1-b40c256-s7306904576-d1772668053.zip
291,kata1-b40c256-s7288329472-d1768118672,2021-03-25 02:29:55 UTC,"13350.8 ± 12.3 - (3,402 games)",[Download],[Download],13350.8,https://media.katagotraining.org/uploaded/networks/models/kata1/kata1-b40c256-s7288329472-d1768118672.bin.gz,https://media.katagotraining.org/uploaded/networks/zips/kata1/kata1-b40c256-s7288329472-d1768118672.zip
290,kata1-b40c256-s7264202240-d1762299553,2021-03-23 23:37:33 UTC,"13335.9 ± 12.5 - (3,257 games)",[Download],[Download],13335.9,https://media.katagotraining.org/uploaded/networks/models/kata1/kata1-b40c256-s7264202240-d1762299553.bin.gz,https://media.katagotraining.org/uploaded/networks/zips/kata1/kata1-b40c256-s7264202240-d1762299553.zip
289,kata1-b40c256-s7248544000-d1758185334,2021-03-23 06:40:47 UTC,"13352.7 ± 10.9 - (4,301 games)",[Download],[Download],13352.7,https://media.katagotraining.org/uploaded/networks/models/kata1/kata1-b40c256-s7248544000-d1758185334.bin.gz,https://media.katagotraining.org/uploaded/networks/zips/kata1/kata1-b40c256-s7248544000-d1758185334.zip
288,kata1-b40c256-s7233159680-d1754936067,2021-03-22 19:23:02 UTC,"13337.0 ± 13.0 - (3,050 games)",[Download],[Download],13337,https://media.katagotraining.org/uploaded/networks/models/kata1/kata1-b40c256-s7233159680-d1754936067.bin.gz,https://media.katagotraining.org/uploaded/networks/zips/kata1/kata1-b40c256-s7233159680-d1754936067.zip
287,kata1-b40c256-s7217565440-d1751008619,2021-03-22 04:50:28 UTC,"13342.8 ± 11.3 - (4,004 games)",[Download],[Download],13342.8,https://media.katagotraining.org/uploaded/networks/models/kata1/kata1-b40c256-s7217565440-d1751008619.bin.gz,https://media.katagotraining.org/uploaded/networks/zips/kata1/kata1-b40c256-s7217565440-d1751008619.zip
286,kata1-b40c256-s7202384128-d1747124077,2021-03-21 15:09:35 UTC,"13341.0 ± 13.2 - (2,942 games)",[Download],[Download],13341,https://media.katagotraining.org/uploaded/networks/models/kata1/kata1-b40c256-s7202384128-d1747124077.bin.gz,https://media.katagotraining.org/uploaded/networks/zips/kata1/kata1-b40c256-s7202384128-d1747124077.zip
285,kata1-b40c256-s7186724608-d1743537710,2021-03-20 21:21:28 UTC,"13350.0 ± 10.2 - (4,991 games)",[Download],[Download],13350,https://media.katagotraining.org/uploaded/networks/models/kata1/kata1-b40c256-s7186724608-d1743537710.bin.gz,https://media.katagotraining.org/uploaded/networks/zips/kata1/kata1-b40c256-s7186724608-d1743537710.zip
284,kata1-b40c256-s7170990080-d1739777328,2021-03-20 08:07:14 UTC,"13340.1 ± 10.8 - (4,429 games)",[Download],[Download],13340.1,https://media.katagotraining.org/uploaded/networks/models/kata1/kata1-b40c256-s7170990080-d1739777328.bin.gz,https://media.katagotraining.org/uploaded/networks/zips/kata1/kata1-b40c256-s7170990080-d1739777328.zip
283,kata1-b40c256-s7155462400-d1736191215,2021-03-19 19:42:52 UTC,"13330.3 ± 13.2 - (2,983 games)",[Download],[Download],13330.3,https://media.katagotraining.org/uploaded/networks/models/kata1/kata1-b40c256-s7155462400-d1736191215.bin.gz,https://media.katagotraining.org/uploaded/networks/zips/kata1/kata1-b40c256-s7155462400-d1736191215.zip
282,kata1-b40c256-s7134041600-d1730647778,2021-03-18 20:58:19 UTC,"13336.4 ± 12.8 - (3,141 games)",[Download],[Download],13336.4,https://media.katagotraining.org/uploaded/networks/models/kata1/kata1-b40c256-s7134041600-d1730647778.bin.gz,https://media.katagotraining.org/uploaded/networks/zips/kata1/kata1-b40c256-s7134041600-d1730647778.zip
281,kata1-b40c256-s7118645504-d1726919684,2021-03-18 06:42:57 UTC,"13337.0 ± 12.9 - (3,142 games)",[Download],[Download],13337,https://media.katagotraining.org/uploaded/networks/models/kata1/kata1-b40c256-s7118645504-d1726919684.bin.gz,https://media.katagotraining.org/uploaded/networks/zips/kata1/kata1-b40c256-s7118645504-d1726919684.zip
280,kata1-b40c256-s7103122176-d1723126911,2021-03-17 17:58:40 UTC,"13344.5 ± 11.7 - (3,782 games)",[Download],[Download],13344.5,https://media.katagotraining.org/uploaded/networks/models/kata1/kata1-b40c256-s7103122176-d1723126911.bin.gz,https://media.katagotraining.org/uploaded/networks/zips/kata1/kata1-b40c256-s7103122176-d1723126911.zip
279,kata1-b40c256-s7087453696-d1719319111,2021-03-17 04:40:02 UTC,"13343.2 ± 10.2 - (4,981 games)",[Download],[Download],13343.2,https://media.katagotraining.org/uploaded/networks/models/kata1/kata1-b40c256-s7087453696-d1719319111.bin.gz,https://media.katagotraining.org/uploaded/networks/zips/kata1/kata1-b40c256-s7087453696-d1719319111.zip
278,kata1-b40c256-s7071647744-d1715544592,2021-03-16 14:05:30 UTC,"13331.7 ± 12.9 - (3,135 games)",[Download],[Download],13331.7,https://media.katagotraining.org/uploaded/networks/models/kata1/kata1-b40c256-s7071647744-d1715544592.bin.gz,https://media.katagotraining.org/uploaded/networks/zips/kata1/kata1-b40c256-s7071647744-d1715544592.zip
277,kata1-b40c256-s7055912192-d1711927282,2021-03-15 23:23:05 UTC,"13333.7 ± 12.7 - (3,228 games)",[Download],[Download],13333.7,https://media.katagotraining.org/uploaded/networks/models/kata1/kata1-b40c256-s7055912192-d1711927282.bin.gz,https://media.katagotraining.org/uploaded/networks/zips/kata1/kata1-b40c256-s7055912192-d1711927282.zip
276,kata1-b40c256-s7040316928-d1708283229,2021-03-15 07:34:08 UTC,"13333.7 ± 11.8 - (3,731 games)",[Download],[Download],13333.7,https://media.katagotraining.org/uploaded/networks/models/kata1/kata1-b40c256-s7040316928-d1708283229.bin.gz,https://media.katagotraining.org/uploaded/networks/zips/kata1/kata1-b40c256-s7040316928-d1708283229.zip
275,kata1-b40c256-s7024514560-d1704406007,2021-03-14 18:27:48 UTC,"13336.5 ± 12.8 - (3,143 games)",[Download],[Download],13336.5,https://media.katagotraining.org/uploaded/networks/models/kata1/kata1-b40c256-s7024514560-d1704406007.bin.gz,https://media.katagotraining.org/uploaded/networks/zips/kata1/kata1-b40c256-s7024514560-d1704406007.zip
274,kata1-b40c256-s7009053696-d1700842283,2021-03-13 23:03:16 UTC,"13336.4 ± 11.8 - (3,665 games)",[Download],[Download],13336.4,https://media.katagotraining.org/uploaded/networks/models/kata1/kata1-b40c256-s7009053696-d1700842283.bin.gz,https://media.katagotraining.org/uploaded/networks/zips/kata1/kata1-b40c256-s7009053696-d1700842283.zip
273,kata1-b40c256-s6993529344-d1697016986,2021-03-13 08:35:05 UTC,"13334.8 ± 12.8 - (3,169 games)",[Download],[Download],13334.8,https://media.katagotraining.org/uploaded/networks/models/kata1/kata1-b40c256-s6993529344-d1697016986.bin.gz,https://media.katagotraining.org/uploaded/networks/zips/kata1/kata1-b40c256-s6993529344-d1697016986.zip
272,kata1-b40c256-s6977719808-d1693238273,2021-03-12 17:06:31 UTC,"13339.2 ± 10.2 - (4,933 games)",[Download],[Download],13339.2,https://media.katagotraining.org/uploaded/networks/models/kata1/kata1-b40c256-s6977719808-d1693238273.bin.gz,https://media.katagotraining.org/uploaded/networks/zips/kata1/kata1-b40c256-s6977719808-d1693238273.zip
271,kata1-b40c256-s6957899008-d1687935427,2021-03-11 20:02:35 UTC,"13332.4 ± 12.9 - (3,066 games)",[Download],[Download],13332.4,https://media.katagotraining.org/uploaded/networks/models/kata1/kata1-b40c256-s6957899008-d1687935427.bin.gz,https://media.katagotraining.org/uploaded/networks/zips/kata1/kata1-b40c256-s6957899008-d1687935427.zip
270,kata1-b40c256-s6942377216-d1684347751,2021-03-11 06:10:16 UTC,"13329.2 ± 13.0 - (3,018 games)",[Download],[Download],13329.2,https://media.katagotraining.org/uploaded/networks/models/kata1/kata1-b40c256-s6942377216-d1684347751.bin.gz,https://media.katagotraining.org/uploaded/networks/zips/kata1/kata1-b40c256-s6942377216-d1684347751.zip
269,kata1-b40c256-s6926918144-d1680476854,2021-03-10 18:10:02 UTC,"13328.8 ± 12.2 - (3,514 games)",[Download],[Download],13328.8,https://media.katagotraining.org/uploaded/networks/models/kata1/kata1-b40c256-s6926918144-d1680476854.bin.gz,https://media.katagotraining.org/uploaded/networks/zips/kata1/kata1-b40c256-s6926918144-d1680476854.zip
268,kata1-b40c256-s6911321856-d1676669890,2021-03-10 01:04:37 UTC,"13327.7 ± 12.9 - (3,116 games)",[Download],[Download],13327.7,https://media.katagotraining.org/uploaded/networks/models/kata1/kata1-b40c256-s6911321856-d1676669890.bin.gz,https://media.katagotraining.org/uploaded/networks/zips/kata1/kata1-b40c256-s6911321856-d1676669890.zip
267,kata1-b40c256-s6886504960-d1670497905,2021-03-09 02:22:45 UTC,"13341.2 ± 10.8 - (4,381 games)",[Download],[Download],13341.2,https://media.katagotraining.org/uploaded/networks/models/kata1/kata1-b40c256-s6886504960-d1670497905.bin.gz,https://media.katagotraining.org/uploaded/networks/zips/kata1/kata1-b40c256-s6886504960-d1670497905.zip
266,kata1-b40c256-s6870838272-d1666762113,2021-03-08 12:44:24 UTC,"13329.4 ± 10.7 - (4,489 games)",[Download],[Download],13329.4,https://media.katagotraining.org/uploaded/networks/models/kata1/kata1-b40c256-s6870838272-d1666762113.bin.gz,https://media.katagotraining.org/uploaded/networks/zips/kata1/kata1-b40c256-s6870838272-d1666762113.zip
265,kata1-b40c256-s6855796736-d1663334636,2021-03-08 01:28:31 UTC,"13334.3 ± 10.5 - (4,638 games)",[Download],[Download],13334.3,https://media.katagotraining.org/uploaded/networks/models/kata1/kata1-b40c256-s6855796736-d1663334636.bin.gz,https://media.katagotraining.org/uploaded/networks/zips/kata1/kata1-b40c256-s6855796736-d1663334636.zip
264,kata1-b40c256-s6840194304-d1659365228,2021-03-07 10:28:43 UTC,"13319.5 ± 12.5 - (3,324 games)",[Download],[Download],13319.5,https://media.katagotraining.org/uploaded/networks/models/kata1/kata1-b40c256-s6840194304-d1659365228.bin.gz,https://media.katagotraining.org/uploaded/networks/zips/kata1/kata1-b40c256-s6840194304-d1659365228.zip
263,kata1-b40c256-s6825152768-d1655869024,2021-03-06 21:03:09 UTC,"13328.0 ± 12.3 - (3,380 games)",[Download],[Download],13328,https://media.katagotraining.org/uploaded/networks/models/kata1/kata1-b40c256-s6825152768-d1655869024.bin.gz,https://media.katagotraining.org/uploaded/networks/zips/kata1/kata1-b40c256-s6825152768-d1655869024.zip
262,kata1-b40c256-s6809346304-d1651897329,2021-03-06 05:14:28 UTC,"13341.1 ± 9.9 - (5,273 games)",[Download],[Download],13341.1,https://media.katagotraining.org/uploaded/networks/models/kata1/kata1-b40c256-s6809346304-d1651897329.bin.gz,https://media.katagotraining.org/uploaded/networks/zips/kata1/kata1-b40c256-s6809346304-d1651897329.zip
261,kata1-b40c256-s6793950720-d1648099131,2021-03-05 17:15:40 UTC,"13327.2 ± 12.4 - (3,381 games)",[Download],[Download],13327.2,https://media.katagotraining.org/uploaded/networks/models/kata1/kata1-b40c256-s6793950720-d1648099131.bin.gz,https://media.katagotraining.org/uploaded/networks/zips/kata1/kata1-b40c256-s6793950720-d1648099131.zip
260,kata1-b40c256-s6778497280-d1644440054,2021-03-05 04:19:39 UTC,"13324.5 ± 11.6 - (3,831 games)",[Download],[Download],13324.5,https://media.katagotraining.org/uploaded/networks/models/kata1/kata1-b40c256-s6778497280-d1644440054.bin.gz,https://media.katagotraining.org/uploaded/networks/zips/kata1/kata1-b40c256-s6778497280-d1644440054.zip
259,kata1-b40c256-s6762901504-d1640536381,2021-03-04 10:38:02 UTC,"13315.8 ± 12.5 - (3,304 games)",[Download],[Download],13315.8,https://media.katagotraining.org/uploaded/networks/models/kata1/kata1-b40c256-s6762901504-d1640536381.bin.gz,https://media.katagotraining.org/uploaded/networks/zips/kata1/kata1-b40c256-s6762901504-d1640536381.zip
258,kata1-b40c256-s6747728896-d1637088706,2021-03-03 23:02:05 UTC,"13318.5 ± 12.9 - (3,132 games)",[Download],[Download],13318.5,https://media.katagotraining.org/uploaded/networks/models/kata1/kata1-b40c256-s6747728896-d1637088706.bin.gz,https://media.katagotraining.org/uploaded/networks/zips/kata1/kata1-b40c256-s6747728896-d1637088706.zip
257,kata1-b40c256-s6732135424-d1633302905,2021-03-03 07:56:27 UTC,"13312.8 ± 12.8 - (3,187 games)",[Download],[Download],13312.8,https://media.katagotraining.org/uploaded/networks/models/kata1/kata1-b40c256-s6732135424-d1633302905.bin.gz,https://media.katagotraining.org/uploaded/networks/zips/kata1/kata1-b40c256-s6732135424-d1633302905.zip
256,kata1-b40c256-s6716401408-d1629471590,2021-03-02 19:26:33 UTC,"13318.2 ± 13.1 - (3,007 games)",[Download],[Download],13318.2,https://media.katagotraining.org/uploaded/networks/models/kata1/kata1-b40c256-s6716401408-d1629471590.bin.gz,https://media.katagotraining.org/uploaded/networks/zips/kata1/kata1-b40c256-s6716401408-d1629471590.zip
255,kata1-b40c256-s6700943872-d1625722447,2021-03-02 05:00:24 UTC,"13328.8 ± 11.1 - (4,172 games)",[Download],[Download],13328.8,https://media.katagotraining.org/uploaded/networks/models/kata1/kata1-b40c256-s6700943872-d1625722447.bin.gz,https://media.katagotraining.org/uploaded/networks/zips/kata1/kata1-b40c256-s6700943872-d1625722447.zip
254,kata1-b40c256-s6685550592-d1622113738,2021-03-01 17:37:57 UTC,"13311.0 ± 13.3 - (2,957 games)",[Download],[Download],13311,https://media.katagotraining.org/uploaded/networks/models/kata1/kata1-b40c256-s6685550592-d1622113738.bin.gz,https://media.katagotraining.org/uploaded/networks/zips/kata1/kata1-b40c256-s6685550592-d1622113738.zip
